"","x","y"
"1",5.73990866541862e-05,2.01915697916212
"2",0.000955177308060229,2.22190411289355
"3",0.000992292212322354,2.02475733628589
"4",0.00116531909443438,1.84780994636514
"5",0.00162639901973307,2.05561159809135
"6",0.0023271752288565,2.16554859783005
"7",0.00237884572707117,2.08866126706062
"8",0.00273619992658496,2.03878670301388
"9",0.00364073663949966,2.17142083142492
"10",0.00365975936874747,1.75962680227472
"11",0.0043256004108116,1.97516688484524
"12",0.00499577282462269,1.81155936955201
"13",0.00520157017745078,1.92659281214121
"14",0.00546023496426642,1.92248765709095
"15",0.00554730531293899,2.06135975853815
"16",0.00647944160737097,2.17469172246996
"17",0.00654277035500854,2.06377174979188
"18",0.0068667302839458,2.12905603962346
"19",0.00700361358467489,2.31441450167946
"20",0.00700482674874365,2.23045826152483
"21",0.00705846878699958,1.80694003768905
"22",0.00799657828174531,2.11983533800421
"23",0.00812154565937817,1.99106747856383
"24",0.0086991625605151,2.21115473414426
"25",0.00900136074051261,2.08132893504038
"26",0.00902454424649477,2.08065381288721
"27",0.00911712509114295,1.93239518820731
"28",0.0105367170413956,1.88919704051549
"29",0.0105370372533798,2.03917950932815
"30",0.011104269628413,2.2243828785209
"31",0.0114848849130794,2.18258278898396
"32",0.0119268380105495,1.80941002167853
"33",0.0122245267033577,2.10463447458945
"34",0.0122677066363394,1.99959697225009
"35",0.013122012023814,1.99612776773172
"36",0.0131828863406554,1.83635653032723
"37",0.0132400997914374,2.11163521061361
"38",0.0141631502192467,1.94347250570747
"39",0.0148155573988333,2.08403681574991
"40",0.0151151847792789,2.18481010519048
"41",0.0151321659097448,1.83570465925585
"42",0.0160053808242083,2.06043726740387
"43",0.0160346368793398,2.08488833233167
"44",0.016661338834092,2.10379991989883
"45",0.0176662194542587,1.96387192179929
"46",0.0180742094991729,1.88694348050269
"47",0.0183169004973024,1.97306922362316
"48",0.0187032732646912,2.08642084276055
"49",0.0187440157867968,1.86195917780254
"50",0.0190677916631103,1.87906765047073
"51",0.01988617235329,2.14035500772075
"52",0.0202906467951834,2.24736820628798
"53",0.0207707763649523,2.06561719584323
"54",0.0209809300256893,2.02178944894053
"55",0.0220147053245455,2.22457144388862
"56",0.022926728031598,1.73471180771093
"57",0.0231059806421399,2.24741393757541
"58",0.0241023984039202,2.1335150711381
"59",0.0243271302198991,2.1916030906831
"60",0.0248936671530828,2.00606046332357
"61",0.0251413679448888,1.95971957300991
"62",0.0253761122236028,2.04021933391891
"63",0.0254525803495198,2.21940181089368
"64",0.0255419610533863,2.0721054553111
"65",0.0259196121012792,2.32601540081299
"66",0.0261365381069481,1.83723028109464
"67",0.0266513036098331,2.04765709344905
"68",0.0268485561711714,1.87892308316119
"69",0.0277532080654055,1.86412022488929
"70",0.027824561111629,2.08477940117959
"71",0.0281753519549966,2.25623304472661
"72",0.0281846242491156,1.82862368004196
"73",0.029190801945515,1.9456493430328
"74",0.0293326732702553,2.21823648872975
"75",0.0300040101632476,2.33385122412472
"76",0.0300074390834197,2.00784929181877
"77",0.030288831400685,2.09783375214132
"78",0.0306287267245352,2.29346300694798
"79",0.0312001539161429,1.97188027646149
"80",0.0313006913755089,1.75766637661897
"81",0.0313281274866313,2.20877888881198
"82",0.03171292017214,1.97653736960999
"83",0.0323517153738067,2.40545693238714
"84",0.0330474964343011,1.80703556500964
"85",0.0332426571287215,2.36506884254323
"86",0.0339535688981414,1.7979783393415
"87",0.0339945069514215,1.96525634003362
"88",0.0341726639540866,2.15354741599927
"89",0.0344170529861003,1.55816628388199
"90",0.0346475573256612,1.85498935194382
"91",0.0349944945424795,1.9191929185309
"92",0.0352788008283824,2.06502163110231
"93",0.0355719863669947,2.031601642273
"94",0.0359608535422012,1.92972579285443
"95",0.0369727503275499,1.76437041765581
"96",0.0370320136891678,2.11082594053207
"97",0.0370884054340422,2.17459711568143
"98",0.0377625058870763,2.30134138466683
"99",0.0379489887971431,2.32147586015462
"100",0.0383519389666617,1.99947263169458
"101",0.0397289767628536,1.82515379152138
"102",0.0399719582870603,2.21603787893114
"103",0.0405920339515433,2.10670994906258
"104",0.0409671062836423,2.08417835845905
"105",0.0411214251071215,1.83430517351431
"106",0.0411288105649874,1.86276567319315
"107",0.0415581028209999,2.02794275815679
"108",0.0418890298344195,2.18878021650122
"109",0.0423870457569137,2.33816197212675
"110",0.0424550347961485,2.00298343631927
"111",0.0425361588597298,1.79952665465164
"112",0.0425405844347551,2.11665288611271
"113",0.0432782772462815,1.98446237231435
"114",0.043281720019877,2.0884064182535
"115",0.0450364979216829,2.17729653364372
"116",0.0460152676096186,2.17177281625509
"117",0.0461163061670959,2.24895160185036
"118",0.0465445875190198,1.90204988506339
"119",0.0480013208929449,2.25020704038902
"120",0.0483795589301735,2.40399527797248
"121",0.0487177479080856,2.43034017685024
"122",0.0493749503511935,1.68692051986033
"123",0.0498239136766642,1.94207507423315
"124",0.0499737804057077,2.05926294346239
"125",0.051070277672261,2.00007691662943
"126",0.0511781487381086,1.86191293179676
"127",0.0514050943311304,1.91133429203877
"128",0.051714624138549,2.09509393883307
"129",0.0522067832294852,2.00306969162994
"130",0.0531598734203726,2.14723401639306
"131",0.0531985965091735,2.1845863004896
"132",0.0533525440609083,2.07926813105326
"133",0.0534573400625959,2.47317104331135
"134",0.0541026095626876,2.09868149952876
"135",0.054269302659668,2.18792337107066
"136",0.0545652798609808,2.35739647703784
"137",0.0552625954849645,2.37240425631757
"138",0.0553313808981329,2.17533180863254
"139",0.0558136811014265,2.19203950000918
"140",0.0563077412778512,2.14757688652623
"141",0.0566006018547341,1.9068364904711
"142",0.0570116942748427,1.92963256910114
"143",0.0592631573788822,1.81621395469295
"144",0.0599776900373399,2.2185644138117
"145",0.0601375431055203,2.19320280526416
"146",0.0602552030002698,2.20017886430091
"147",0.0607362556038424,2.1401430783188
"148",0.0609496648190543,1.732078317796
"149",0.0619779450586066,2.21325034733593
"150",0.0624828872969374,2.10032781471139
"151",0.0626279607415199,2.16707337401321
"152",0.0637491424335167,2.10103386432611
"153",0.0644572427496314,1.92854009024392
"154",0.0645037736278027,2.05364609673109
"155",0.0646917111473158,2.37695810194814
"156",0.0648147335043177,1.9872567436921
"157",0.0649474508827552,1.84481457305317
"158",0.0655535967322066,2.5809741292985
"159",0.0661810368765146,2.10505438203959
"160",0.0662100772140548,2.06615327310797
"161",0.0662215850548819,2.11745938546922
"162",0.0665087843313813,2.39728168066918
"163",0.0671926229493692,2.33114196354917
"164",0.0682439984288067,2.50254615162621
"165",0.0693974479101598,2.30073573184462
"166",0.0694346281234175,2.04734029800497
"167",0.069445654656738,2.32240563610879
"168",0.0697655183263123,2.34199594558412
"169",0.0698561327764764,2.26046827234335
"170",0.069907004525885,2.32586849175261
"171",0.0704977643676102,2.47305526171056
"172",0.0706132991472259,2.29583414496151
"173",0.0707219424424693,1.84640738698055
"174",0.0713640383211896,2.10362235411877
"175",0.0717750507872552,2.04348623666761
"176",0.0721968451747671,2.1418833133595
"177",0.0725071313790977,1.88157060499051
"178",0.0729359910124913,2.19815478440323
"179",0.0735008924501017,2.10275198379861
"180",0.0735510465921834,2.07530132853207
"181",0.0737308003008366,1.94872880347997
"182",0.0737657259684056,1.81042991613087
"183",0.0748132157605141,2.47337791611811
"184",0.0750292812706903,2.17483909379839
"185",0.0752792085055262,2.3976695303765
"186",0.0752871892647818,2.31062002604889
"187",0.0754807231714949,2.03704697692208
"188",0.0761989099672064,1.96069350424469
"189",0.078066365676932,2.2040108134646
"190",0.0780799487605691,2.32992254322009
"191",0.0797031409107149,2.0855903745074
"192",0.0798490368528292,1.82154345795675
"193",0.0798852512845769,2.15480037201976
"194",0.0800927391508594,2.01493584066052
"195",0.0803796688793227,2.1533031222414
"196",0.0804872130043805,1.9247486865116
"197",0.0808111954946071,2.13755342021515
"198",0.0808216057484969,2.48003264645525
"199",0.080961169488728,1.96518645303463
"200",0.0810138180386275,2.29450690213869
"201",0.0811143182916567,1.93097718337253
"202",0.0817982748616487,2.22770851726357
"203",0.0821276439586654,2.09598024173041
"204",0.0822410738095641,2.1404195960814
"205",0.0822891127318144,2.21295654661368
"206",0.0824105328414589,2.18811410619255
"207",0.0824564347742125,2.24093688364139
"208",0.0831447294447571,2.28709100077667
"209",0.0832937067840248,2.37230826680905
"210",0.0832967628492042,2.33582154681785
"211",0.0834812283050269,2.25834447335876
"212",0.0834912217687815,2.25079748537123
"213",0.0836176770040765,2.02210871405091
"214",0.0837233675410971,2.14916502723227
"215",0.0846036180155352,2.46164133438359
"216",0.0858195567270741,1.99455293465799
"217",0.0861190645722672,1.88733307093936
"218",0.0879574993392453,1.72349362317482
"219",0.0884361438220367,2.33531631375401
"220",0.0897712504724041,1.91239052183382
"221",0.0898822666611522,2.20065932928753
"222",0.0901585617102683,2.09614735168349
"223",0.090792017406784,1.96352546066115
"224",0.091649168683216,2.23838289003294
"225",0.0917209211038426,2.27650950816265
"226",0.0918368734652176,1.95123432367625
"227",0.0925366775598377,2.42501224437024
"228",0.0935106412973255,1.93032541783525
"229",0.0936753885820508,2.21027729353784
"230",0.0943234643898904,2.25900932556587
"231",0.0947677397169173,2.16252649193808
"232",0.0952362383482978,2.48228654112364
"233",0.0956663360819221,2.50390764761216
"234",0.095929375779815,2.14322462772748
"235",0.0959869513986632,2.22524012632529
"236",0.0963366573210806,2.28668042034145
"237",0.098002210073173,2.2161599908538
"238",0.0984580700285733,2.22102292938455
"239",0.0985672076931223,2.28655013634303
"240",0.0988211266929284,2.25070137495068
"241",0.0988228837028146,2.18958523410489
"242",0.100207829033025,2.70714104102567
"243",0.10039748318959,2.07248790425491
"244",0.100655964319594,1.8368629896016
"245",0.102152038644999,2.33439804980165
"246",0.102287027193233,2.48582877768918
"247",0.102829406131059,2.37407362818697
"248",0.103679853142239,1.82452668071997
"249",0.104019197099842,2.23948751898
"250",0.104581615608186,2.32162487841611
"251",0.104654738330282,2.23410261970868
"252",0.105131679633632,2.42555477670425
"253",0.105381401441991,2.57132968826976
"254",0.10562806520611,1.93404731773164
"255",0.106392119894736,1.98991817888922
"256",0.106514941575006,2.5876059426036
"257",0.106961651938036,2.41497314981239
"258",0.107209566072561,2.17191487587295
"259",0.107308840495534,2.53343200288242
"260",0.107640089304186,2.11053117080914
"261",0.107978699426167,2.32634049042208
"262",0.108150287531316,2.50039300991649
"263",0.108486939570867,2.37025009322388
"264",0.109396206634119,2.05524417592301
"265",0.109586767596193,2.61430724764107
"266",0.110826496989466,2.36754050618342
"267",0.111021759407595,2.29238457825103
"268",0.111109541426413,2.27347961303996
"269",0.111538697523065,2.40708410256974
"270",0.111671099835075,2.09924774557976
